DateTime,wind
2014-01-02 18:50:00,3.601968
2014-01-02 19:00:00,3.601818
2014-01-02 19:10:00,3.602054
2014-01-02 19:20:00,3.602033
2014-01-02 19:30:00,3.60102
2014-01-02 19:40:00,3.601638
2014-01-02 19:50:00,3.6017609999999998
2014-01-02 20:00:00,3.601795
2014-01-02 20:10:00,3.602018
2014-01-02 20:20:00,3.602013
2014-01-02 20:30:00,3.602059
2014-01-02 20:40:00,3.601802
2014-01-02 20:50:00,3.6013290000000002
2014-01-02 21:00:00,3.601772
2014-01-02 21:10:00,3.601565
2014-01-02 21:20:00,3.601411
2014-01-02 21:30:00,3.601473
2014-01-02 21:40:00,3.600873
2014-01-02 21:50:00,3.601371
2014-01-02 22:00:00,3.601757
2014-01-02 22:10:00,3.601697
2014-01-02 22:20:00,3.602191
2014-01-02 22:30:00,3.601968
2014-01-02 22:40:00,3.60188
2014-01-02 22:50:00,3.601869
2014-01-02 23:00:00,3.602097
2014-01-02 23:10:00,3.601922
2014-01-02 23:20:00,3.601682
2014-01-02 23:30:00,3.601264
2014-01-02 23:40:00,3.6023739999999997
2014-01-02 23:50:00,3.600484
2014-01-03 00:00:00,2.410201
2014-01-03 00:10:00,2.2509189999999997
2014-01-03 00:20:00,2.264941
2014-01-03 00:30:00,2.032467
2014-01-03 00:40:00,1.803973
2014-01-03 00:50:00,1.531663
2014-01-03 01:00:00,1.29534
2014-01-03 01:10:00,1.292841
2014-01-03 01:20:00,1.44964
2014-01-03 01:30:00,1.495384
2014-01-03 01:40:00,1.317693
2014-01-03 01:50:00,1.233993
2014-01-03 02:00:00,1.087462
2014-01-03 02:10:00,0.837262
2014-01-03 02:20:00,0.7069803
2014-01-03 02:30:00,0.6316965999999999
2014-01-03 02:40:00,0.6317372
2014-01-03 02:50:00,0.5599835000000001
2014-01-03 03:00:00,0.615675
2014-01-03 03:10:00,0.7000956
2014-01-03 03:20:00,0.7396834999999999
2014-01-03 03:30:00,0.8401527999999999
2014-01-03 03:40:00,0.8989950999999999
2014-01-03 03:50:00,0.6869645000000001
2014-01-03 04:00:00,0.6990234000000001
2014-01-03 04:10:00,0.602767
2014-01-03 04:20:00,0.5469278000000001
2014-01-03 04:30:00,0.4318915
2014-01-03 04:40:00,0.4532796
2014-01-03 04:50:00,0.46082510000000004
